transitsite,AGGR_uplinkbitbuffer(%),AGGR_uplinkbytebuffer(%),AGGR_uplinkflowbuffer(%),uplinkcostbuffer(%),AGGR_uplinkbitbuffer,AGGR_uplinkbytebuffer,AGGR_uplinkflowbuffer,uplinkcostbuffer
HOMEWOODALSATSITE;2,0.0570743645584,0.0570743645584,0.0715822215892,0.0575876229198,17311111.1111,7790000000.0,830000.0,0.144
HOMEWOODALSATSITE;2,0.0990485666835,0.0990485666835,0.261749448823,0.0999785120135,30042222.2222,13519000000.0,3035000.0,0.25
HOMEWOODALSATSITE;2,0.0564516019156,0.0564516019156,0.0645102430707,0.0571877088717,17122222.2222,7705000000.0,748000.0,0.143
HOMEWOODALSATSITE;2,0.0849594777175,0.0849594777175,0.144458097785,0.0859815203316,25768888.8889,11596000000.0,1675000.0,0.215
HOMEWOODALSATSITE;2,0.0534725984972,0.0534725984972,0.0752906981293,0.0539883964873,16218666.6667,7298400000.0,873000.0,0.135
HOMEWOODALSATSITE;2,0.0377701879552,0.0377701879552,0.077619276422,0.0381917915892,11456000.0,5155200000.0,900000.0,0.0955
ROSWELLGASATSITE;2,0.109716124424,0.109716124424,0.000199999002247,0.111176105359,33277777.7778,14975000000.0,2319.0,0.278
HOMEWOODALSATSITE;2,0.0314186683944,0.0314186683944,0.0287191322761,0.0317531754155,9529533.33333,4288290000.0,333000.0,0.0794
NORCROSSGASATSITE;2,0.0474764932398,0.0474764932398,8.00772201754e-05,0.0479896857665,14400000.0,6480000000.0,928.5,0.12
ROSWELLGASATSITE;2,0.0656538357905,0.0656538357905,0.0114022717064,0.066385731977,19913333.3333,8961000000.0,132210.0,0.166
ROSWELLGASATSITE;2,0.0963230642938,0.0963230642938,0.000209485802699,0.0975790277252,29215555.5556,13147000000.0,2429.0,0.244
HOMEWOODALSATSITE;2,0.063470503231,0.063470503231,0.118929980207,0.0639862476887,19251111.1111,8663000000.0,1379000.0,0.16
NORCROSSGASATSITE;2,0.0995467767978,0.0995467767978,0.000235013920278,0.10077834011,30193333.3333,13587000000.0,2725.0,0.252
ROSWELLGASATSITE;2,0.0843293884553,0.0843293884553,0.000205087377035,0.0851816922355,25577777.7778,11510000000.0,2378.0,0.213
ROSWELLGASATSITE;2,0.0947331878999,0.0947331878998,0.000203103773304,0.0955794574849,28733333.3333,12930000000.0,2355.0,0.239
ROSWELLGASATSITE;2,0.0276426020593,0.0276426020593,5.42903716752e-05,0.027953991959,8384222.22222,3772900000.0,629.5,0.0699
NORCROSSGASATSITE;2,0.0682840921289,0.0682840921289,0.000336220832368,0.0691851303134,20711111.1111,9320000000.0,3898.5,0.173
ROSWELLGASATSITE;2,0.0657930415577,0.0657930415577,0.00015627347653,0.066385731977,19955555.5556,8980000000.0,1812.0,0.166
LOUISVILLEKYSATSITE;2,0.10061646322,0.10061646322,0.000254849957586,0.101578168206,30517777.7778,13733000000.0,2955.0,0.254
LOUISVILLEKYSATSITE;2,0.0841388963528,0.0841388963528,0.000162310531362,0.0851816922355,25520000.0,11484000000.0,1882.0,0.213
NORCROSSGASATSITE;2,0.0779918627373,0.0779918627373,0.00036239577725,0.0787830674667,23655555.5556,10645000000.0,4202.0,0.197
HOMEWOODALSATSITE;2,0.0864467814409,0.0864467814409,0.000237170011289,0.0875811765239,26220000.0,11799000000.0,2750.0,0.219
LOUISVILLEKYSATSITE;2,0.0811349824287,0.0811349824287,0.000225268388905,0.0819823798511,24608888.8889,11074000000.0,2612.0,0.205
HOMEWOODALSATSITE;2,0.0467365046878,0.0467365046878,0.110823078003,0.0471898576704,14175555.5556,6379000000.0,1285000.0,0.118
ROSWELLGASATSITE;2,0.0964109837258,0.0964109837258,0.000365155573745,0.0975790277252,29242222.2222,13159000000.0,4234.0,0.244
LOUISVILLEKYSATSITE;2,0.0829226775445,0.0829226775445,0.000189994739953,0.0839819500914,25151111.1111,11318000000.0,2203.0,0.21
LOUISVILLEKYSATSITE;2,0.0726361040092,0.0726361040092,0.000201206413214,0.073584184842,22031111.1111,9914000000.0,2333.0,0.184
NORCROSSGASATSITE;2,0.0812375550993,0.0812375550993,0.000224664683421,0.0819823798511,24640000.0,11088000000.0,2605.0,0.205
ROSWELLGASATSITE;2,0.0709143484673,0.0709143484673,0.0130326214858,0.0715846146017,21508888.8889,9679000000.0,151114.0,0.179
NORCROSSGASATSITE;2,0.0553745888745,0.0553745888745,0.000132556475401,0.0559879667276,16795555.5556,7558000000.0,1537.0,0.14
NORCROSSGASATSITE;2,0.0579462322583,0.0579462322583,0.000156618451091,0.0583874510159,17575555.5556,7909000000.0,1816.0,0.146
LOUISVILLEKYSATSITE;2,0.036118035297,0.036118035297,3.52305271315e-05,0.0364721611825,10954888.8889,4929700000.0,408.5,0.0912
