transitsite,PEAK_downlinkbitbuffer(%),PEAK_downlinkbytebuffer(%),PEAK_downlinkflowbuffer(%),downlinkcostbuffer(%),PEAK_downlinkbitbuffer,PEAK_downlinkbytebuffer,PEAK_downlinkflowbuffer,downlinkcostbuffer
ROSWELLGASATSITE;2,0.0175624430274,0.0175624430274,9.0640743951e-05,0.0208521613057,760000.0,28500000.0,9.0,0.00417
LOUISVILLEKYSATSITE;2,0.038514129446,0.038514129446,8.05695501787e-05,0.0540055976262,1666666.66667,62500000.0,8.0,0.0108
ROSWELLGASATSITE;2,0.0396849589812,0.0396849589812,8.56051470649e-05,0.0550057012859,1717333.33333,64400000.0,8.5,0.011
ROSWELLGASATSITE;2,0.0326599817702,0.0326599817702,7.55339532925e-05,0.0461047787142,1413333.33333,53000000.0,7.5,0.00922
HOMEWOODALSATSITE;2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROSWELLGASATSITE;2,0.0374665451251,0.0374665451251,9.56763408372e-05,0.027552855826,1621333.33333,60800000.0,9.5,0.00551
ROSWELLGASATSITE;2,0.0464018231566,0.0464018231566,8.05695501787e-05,0.0670069452029,2008000.0,75300000.0,8.0,0.0134
ROSWELLGASATSITE;2,0.0862716499591,0.0862716499591,8.05695501787e-05,0.0970100549952,3733333.33333,140000000.0,8.0,0.0194
ROSWELLGASATSITE;2,0.0356794895188,0.0356794895188,7.55339532925e-05,0.0416543174283,1544000.0,57900000.0,7.5,0.00833
ROSWELLGASATSITE;2,0.118315405658,0.118315405658,9.0640743951e-05,0.086008914738,5120000.0,192000000.0,9.0,0.0172
NORCROSSGASATSITE;2,0.0578020054726,0.0578020054726,7.55339532925e-05,0.0675069970327,2501333.33333,93800000.0,7.5,0.0135
LOUISVILLEKYSATSITE;2,0.0930501367416,0.0930501367416,9.0640743951e-05,0.103010676954,4026666.66667,151000000.0,9.0,0.0206
NORCROSSGASATSITE;2,0.0519478577968,0.0519478577968,8.05695501787e-05,0.0765079299704,2248000.0,84300000.0,8.0,0.0153
ROSWELLGASATSITE;2,0.0316123974493,0.0316123974493,8.56051470649e-05,0.0319033067458,1368000.0,51300000.0,8.5,0.00638
ROSWELLGASATSITE;2,0.0207668185973,0.0207668185973,8.56051470649e-05,0.0292030268645,898666.666667,33700000.0,8.5,0.00584
ROSWELLGASATSITE;2,0.0600820419358,0.0600820419358,7.55339532925e-05,0.0660068415431,2600000.0,97500000.0,7.5,0.0132
ROSWELLGASATSITE;2,0.037404922518,0.037404922518,7.55339532925e-05,0.0441045713947,1618666.66667,60700000.0,7.5,0.00882
NORCROSSGASATSITE;2,0.123861440298,0.123861440298,8.56051470649e-05,0.0855088629081,5360000.0,201000000.0,8.5,0.0171
